state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-05,Parts per million,None,17,100.0,Y,0.022647,0.026,11,24.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-02-06,Parts per million,None,24,100.0,Y,0.01,0.022,3,,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-02-06,Parts per million,None,24,100.0,Y,0.007708,0.018,0,17.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-02-06,Parts per million,None,24,100.0,Y,0.007708,0.018,0,17.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-06,Parts per million,None,17,100.0,Y,0.005,0.01,23,9.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-02-07,Parts per million,None,24,100.0,Y,0.022583,0.035,17,,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-02-07,Parts per million,None,24,100.0,Y,0.025917,0.034,19,31.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-02-07,Parts per million,None,24,100.0,Y,0.025917,0.034,19,31.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-07,Parts per million,None,17,100.0,Y,0.029353,0.034,19,31.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-02-08,Parts per million,None,24,100.0,Y,0.03125,0.04,13,,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-02-08,Parts per million,None,24,100.0,Y,0.028167,0.038,9,35.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-02-08,Parts per million,None,24,100.0,Y,0.028167,0.038,9,35.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-08,Parts per million,None,17,100.0,Y,0.027,0.038,9,35.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-02-09,Parts per million,None,24,100.0,Y,0.027167,0.04,13,,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-02-09,Parts per million,None,24,100.0,Y,0.02925,0.038,9,35.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-02-09,Parts per million,None,24,100.0,Y,0.02925,0.038,9,35.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-09,Parts per million,None,17,100.0,Y,0.034353,0.038,9,35.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-02-10,Parts per million,None,24,100.0,Y,0.025375,0.033,0,,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-02-10,Parts per million,None,24,100.0,Y,0.023292,0.03,0,28.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-02-10,Parts per million,None,24,100.0,Y,0.023292,0.03,0,28.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-10,Parts per million,None,17,100.0,Y,0.022118,0.023,12,21.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-02-11,Parts per million,None,23,96.0,Y,0.019391,0.038,22,,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-02-11,Parts per million,None,24,100.0,Y,0.020167,0.033,21,31.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-02-11,Parts per million,None,24,100.0,Y,0.020167,0.033,21,31.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-11,Parts per million,None,17,100.0,Y,0.023412,0.033,21,31.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-02-12,Parts per million,None,24,100.0,Y,0.028292,0.033,0,,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-02-12,Parts per million,None,24,100.0,Y,0.027542,0.029,0,27.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-02-12,Parts per million,None,24,100.0,Y,0.027542,0.029,0,27.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-12,Parts per million,None,17,100.0,Y,0.027294,0.029,8,27.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-02-13,Parts per million,None,24,100.0,Y,0.022417,0.037,23,,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-02-13,Parts per million,None,24,100.0,Y,0.0225,0.033,19,31.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-02-13,Parts per million,None,24,100.0,Y,0.0225,0.033,19,31.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-13,Parts per million,None,17,100.0,Y,0.024412,0.033,19,31.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-02-14,Parts per million,None,24,100.0,Y,0.0325,0.037,0,,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-02-14,Parts per million,None,24,100.0,Y,0.030792,0.035,9,32.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-02-14,Parts per million,None,24,100.0,Y,0.030792,0.035,9,32.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-14,Parts per million,None,17,100.0,Y,0.031059,0.035,9,32.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-02-15,Parts per million,None,24,100.0,Y,0.029625,0.039,15,,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-02-15,Parts per million,None,24,100.0,Y,0.029833,0.035,9,32.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-02-15,Parts per million,None,24,100.0,Y,0.029833,0.035,9,32.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-15,Parts per million,None,17,100.0,Y,0.032176,0.035,9,32.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-02-16,Parts per million,None,24,100.0,Y,0.024625,0.037,15,,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-02-16,Parts per million,None,24,100.0,Y,0.020792,0.03,11,28.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-02-16,Parts per million,None,24,100.0,Y,0.020792,0.03,11,28.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-16,Parts per million,None,17,100.0,Y,0.019294,0.03,11,28.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-02-17,Parts per million,None,24,100.0,Y,0.020708,0.039,16,,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-02-17,Parts per million,None,24,100.0,Y,0.022417,0.035,10,32.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-02-17,Parts per million,None,24,100.0,Y,0.022417,0.035,10,32.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-17,Parts per million,None,17,100.0,Y,0.024059,0.035,10,32.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-02-18,Parts per million,None,23,96.0,Y,0.024348,0.042,14,,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-02-18,Parts per million,None,24,100.0,Y,0.025875,0.035,10,32.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-02-18,Parts per million,None,24,100.0,Y,0.025875,0.035,10,32.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-18,Parts per million,None,17,100.0,Y,0.029882,0.035,10,32.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-02-19,Parts per million,None,24,100.0,Y,0.03375,0.042,15,,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-02-19,Parts per million,None,24,100.0,Y,0.031417,0.038,10,35.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-02-19,Parts per million,None,24,100.0,Y,0.031417,0.038,10,35.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-19,Parts per million,None,17,100.0,Y,0.030941,0.038,10,35.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-02-20,Parts per million,None,24,100.0,Y,0.027417,0.035,23,,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-02-20,Parts per million,None,24,100.0,Y,0.029167,0.034,21,31.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-02-20,Parts per million,None,24,100.0,Y,0.029167,0.034,21,31.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0043,44201,1,38.921847,-77.013178,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-02-20,Parts per million,None,17,100.0,Y,0.031765,0.034,21,31.0,047,INSTRUMENTAL - ULTRA VIOLET,MCMILLAN  NCore-PAMS,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
